"","state","zip","agi"
"8256","KS",66544,54166
"8257","KS",66546,66037
"8258","KS",66547,64066
"8259","KS",66548,45380
"8260","KS",66549,53084
"8261","KS",66550,39423
"8262","KS",66552,38815
"8263","KS",66554,53365
"8264","KS",66603,26730
"8265","KS",66604,46522
"8266","KS",66605,44773
"8267","KS",66606,46096
"8268","KS",66607,27142
"8269","KS",66608,33913
"8270","KS",66609,49642
"8271","KS",66610,92322
"8272","KS",66611,50075
"8273","KS",66612,24264
"8274","KS",66614,58753
"8275","KS",66615,71576
"8276","KS",66616,35092
"8277","KS",66617,62784
"8278","KS",66618,70219
"8279","KS",66619,39196
"8280","KS",66701,42932
"8281","KS",66710,37500
"8282","KS",66711,42934
"8283","KS",66712,42812
"8284","KS",66713,43973
"8285","KS",66716,32954
"8286","KS",66717,39772
"8287","KS",66720,45319
"8288","KS",66724,39402
"8289","KS",66725,47058
"8290","KS",66732,33333
"8291","KS",66733,47872
"8292","KS",66734,39285
"8293","KS",66735,41250
"8294","KS",66736,48046
"8295","KS",66738,42187
"8296","KS",66739,40640
"8297","KS",66740,40277
"8298","KS",66743,48552
"8299","KS",66746,32954
"8300","KS",66748,46590
"8301","KS",66749,43158
"8302","KS",66751,31071
"8303","KS",66753,46195
"8304","KS",66754,30555
"8305","KS",66755,45833
"8306","KS",66756,38750
"8307","KS",66757,42241
"8308","KS",66761,35000
"8309","KS",66762,45748
"8310","KS",66763,45860
"8311","KS",66767,37500
"8312","KS",66769,38690
"8313","KS",66770,49519
"8314","KS",66771,47023
"8315","KS",66772,33928
"8316","KS",66773,43560
"8317","KS",66776,46153
"8318","KS",66777,36413
"8319","KS",66779,48557
"8320","KS",66780,34090
"8321","KS",66781,46064
"8322","KS",66783,42597
"8323","KS",66801,46453
"8324","KS",66830,45833
"8325","KS",66833,50000
"8326","KS",66834,52243
"8327","KS",66835,49545
"8328","KS",66839,64921
"8329","KS",66840,48750
"8330","KS",66842,42857
"8331","KS",66845,46500
"8332","KS",66846,51875
"8333","KS",66849,47727
"8334","KS",66851,32954
"8335","KS",66852,51250
"8336","KS",66853,35833
"8337","KS",66854,45000
"8338","KS",66856,57601
"8339","KS",66857,55357
"8340","KS",66858,40277
"8341","KS",66860,46363
"8342","KS",66861,50171
"8343","KS",66864,37500
"8344","KS",66865,55729
"8345","KS",66866,46785
"8346","KS",66868,55833
"8347","KS",66869,41176
"8348","KS",66871,55818
"8349","KS",66872,50595
"8350","KS",66873,37500
"8351","KS",66901,45905
"8352","KS",66933,33653
"8353","KS",66935,48949
"8354","KS",66936,37500
"8355","KS",66937,47039
"8356","KS",66938,49728
"8357","KS",66939,54807
"8358","KS",66940,37500
"8359","KS",66941,52083
"8360","KS",66942,33333
"8361","KS",66943,38500
"8362","KS",66944,32954
"8363","KS",66945,51225
"8364","KS",66948,46710
"8365","KS",66949,43965
"8366","KS",66951,48863
"8367","KS",66952,37500
"8368","KS",66953,48046
"8369","KS",66956,45454
"8370","KS",66958,31730
"8371","KS",66962,63461
"8372","KS",66966,43750
"8373","KS",66967,45580
"8374","KS",66968,44753
"8375","KS",67001,76740
"8376","KS",67002,80585
"8377","KS",67003,49137
"8378","KS",67004,49662
"8379","KS",67005,45862
"8380","KS",67008,47222
"8381","KS",67009,48106
"8382","KS",67010,57771
"8383","KS",67013,55238
"8384","KS",67017,72936
"8385","KS",67019,52302
"8386","KS",67020,51198
"8387","KS",67022,45703
"8388","KS",67023,42045
"8389","KS",67024,49553
"8390","KS",67025,63592
"8391","KS",67026,65465
"8392","KS",67028,35227
"8393","KS",67029,49479
"8394","KS",67030,71374
"8395","KS",67031,55208
"8396","KS",67035,52325
"8397","KS",67037,66557
"8398","KS",67038,55625
"8399","KS",67039,59523
"8400","KS",67042,51306
"8401","KS",67045,46666
"8402","KS",67047,39285
"8403","KS",67050,66489
"8404","KS",67051,56875
"8405","KS",67052,72480
"8406","KS",67054,53431
"8407","KS",67056,54017
"8408","KS",67058,46603
"8409","KS",67059,48837
"8410","KS",67060,52224
"8411","KS",67062,63667
"8412","KS",67063,54516
"8413","KS",67066,58333
"8414","KS",67067,76190
"8415","KS",67068,51230
"8416","KS",67070,57407
"8417","KS",67073,45833
"8418","KS",67074,56770
"8419","KS",67101,72012
"8420","KS",67103,49038
"8421","KS",67104,51535
"8422","KS",67106,61805
"8423","KS",67107,54744
"8424","KS",67108,56331
"8425","KS",67109,46323
"8426","KS",67110,60770
"8427","KS",67111,50833
"8428","KS",67112,42045
"8429","KS",67114,51246
"8430","KS",67117,68344
"8431","KS",67118,57352
"8432","KS",67119,55357
"8433","KS",67120,66015
"8434","KS",67123,47083
"8435","KS",67124,55277
"8436","KS",67127,52822
"8437","KS",67131,41666
"8438","KS",67132,46428
"8439","KS",67133,68023
"8440","KS",67134,42187
"8441","KS",67135,63898
"8442","KS",67137,37500
"8443","KS",67138,42261
"8444","KS",67140,49621
"8445","KS",67142,42500
"8446","KS",67144,64191
"8447","KS",67146,58433
"8448","KS",67147,66802
"8449","KS",67149,66406
"8450","KS",67151,52500
"8451","KS",67152,49122
"8452","KS",67154,61153
"8453","KS",67156,50916
"8454","KS",67159,40000
"8455","KS",67202,57763
"8456","KS",67203,40042
"8457","KS",67204,49634
"8458","KS",67205,87335
"8459","KS",67206,89628
"8460","KS",67207,48823
"8461","KS",67208,47865
"8462","KS",67209,60771
"8463","KS",67210,40328
"8464","KS",67211,32718
"8465","KS",67212,54494
"8466","KS",67213,32471
"8467","KS",67214,25888
"8468","KS",67215,65853
"8469","KS",67216,35241
"8470","KS",67217,40484
"8471","KS",67218,41378
"8472","KS",67219,45761
"8473","KS",67220,56773
"8474","KS",67223,99519
"8475","KS",67226,75827
"8476","KS",67227,76388
"8477","KS",67228,125515
"8478","KS",67230,112675
"8479","KS",67232,72115
"8480","KS",67235,88681
"8481","KS",67301,47416
"8482","KS",67330,50357
"8483","KS",67332,37500
"8484","KS",67333,47351
"8485","KS",67335,43540
"8486","KS",67336,36553
"8487","KS",67337,45532
"8488","KS",67341,37500
"8489","KS",67342,48684
"8490","KS",67344,50000
"8491","KS",67346,37500
"8492","KS",67347,46323
"8493","KS",67349,44817
"8494","KS",67351,47222
"8495","KS",67352,34868
"8496","KS",67353,39500
"8497","KS",67354,43333
"8498","KS",67355,35000
"8499","KS",67356,42905
"8500","KS",67357,41530
"8501","KS",67360,33653
"8502","KS",67361,44863
"8503","KS",67401,49498
"8504","KS",67410,50930
"8505","KS",67416,55482
"8506","KS",67420,52604
"8507","KS",67422,54615
"8508","KS",67423,39285
"8509","KS",67425,48750
"8510","KS",67427,42187
"8511","KS",67428,55434
"8512","KS",67430,40833
"8513","KS",67431,51847
"8514","KS",67432,50401
"8515","KS",67436,45192
"8516","KS",67437,46933
"8517","KS",67438,43269
"8518","KS",67439,52083
"8519","KS",67441,42500
"8520","KS",67442,48863
"8521","KS",67443,58584
"8522","KS",67444,53977
"8523","KS",67445,38425
"8524","KS",67446,52822
"8525","KS",67447,43269
"8526","KS",67448,50625
"8527","KS",67449,46751
"8528","KS",67450,48557
"8529","KS",67451,51219
"8530","KS",67454,46120
"8531","KS",67455,44345
"8532","KS",67456,56485
"8533","KS",67457,54276
"8534","KS",67458,37500
"8535","KS",67460,59989
"8536","KS",67464,50781
"8537","KS",67466,37500
"8538","KS",67467,48966
"8539","KS",67468,42500
"8540","KS",67470,47500
"8541","KS",67473,48750
"8542","KS",67474,37500
"8543","KS",67480,48493
"8544","KS",67481,39224
"8545","KS",67483,39423
"8546","KS",67484,48684
"8547","KS",67485,55882
"8548","KS",67487,52966
"8549","KS",67490,44791
"8550","KS",67491,56250
"8551","KS",67492,35576
"8552","KS",67501,35722
"8553","KS",67502,62701
"8554","KS",67505,42500
"8555","KS",67510,39285
"8556","KS",67511,45833
"8557","KS",67514,39166
"8558","KS",67516,40625
"8559","KS",67520,41911
"8560","KS",67522,61021
"8561","KS",67523,52205
"8562","KS",67524,41964
"8563","KS",67525,52727
"8564","KS",67526,54400
"8565","KS",67529,41911
"8566","KS",67530,48531
"8567","KS",67543,49218
"8568","KS",67544,46392
"8569","KS",67545,40277
"8570","KS",67546,59401
"8571","KS",67547,51308
"8572","KS",67548,47644
"8573","KS",67550,49221
"8574","KS",67552,50806
"8575","KS",67554,48319
"8576","KS",67556,41346
"8577","KS",67557,47321
"8578","KS",67560,56325
"8579","KS",67561,41477
"8580","KS",67563,53472
"8581","KS",67564,39166
"8582","KS",67565,41447
"8583","KS",67566,39351
"8584","KS",67567,41847
"8585","KS",67568,35416
"8586","KS",67570,53070
"8587","KS",67572,55113
"8588","KS",67574,37500
"8589","KS",67575,39772
"8590","KS",67576,51636
"8591","KS",67578,44556
"8592","KS",67579,53361
"8593","KS",67581,40833
"8594","KS",67583,47368
"8595","KS",67584,54166
"8596","KS",67601,54956
"8597","KS",67621,33333
"8598","KS",67622,40500
"8599","KS",67623,35000
"8600","KS",67625,35416
"8601","KS",67632,30681
"8602","KS",67634,39423
"8603","KS",67637,55141
"8604","KS",67640,52380
"8605","KS",67642,46656
"8606","KS",67643,35000
"8607","KS",67644,32954
"8608","KS",67645,51190
"8609","KS",67646,45703
"8610","KS",67647,35416
"8611","KS",67648,38636
"8612","KS",67649,33333
"8613","KS",67650,39583
"8614","KS",67651,40760
"8615","KS",67653,32954
"8616","KS",67654,50416
"8617","KS",67657,40441
"8618","KS",67661,48343
"8619","KS",67663,49206
"8620","KS",67664,39423
"8621","KS",67665,48093
"8622","KS",67669,44476
"8623","KS",67671,51107
"8624","KS",67672,50427
"8625","KS",67701,54652
"8626","KS",67730,51355
"8627","KS",67731,47767
"8628","KS",67732,57065
"8629","KS",67735,47808
"8630","KS",67737,52840
"8631","KS",67738,56730
"8632","KS",67739,35416
"8633","KS",67740,55232
"8634","KS",67741,37500
"8635","KS",67744,41666
"8636","KS",67745,51785
"8637","KS",67748,54941
"8638","KS",67749,45192
"8639","KS",67751,35000
"8640","KS",67752,49218
"8641","KS",67753,39880
"8642","KS",67756,48369
"8643","KS",67757,44642
"8644","KS",67758,51562
"8645","KS",67761,45833
"8646","KS",67762,39423
"8647","KS",67764,53906
"8648","KS",67801,43710
"8649","KS",67831,56250
"8650","KS",67834,51488
"8651","KS",67835,60209
"8652","KS",67837,59539
"8653","KS",67838,50000
"8654","KS",67839,52757
"8655","KS",67841,47500
"8656","KS",67842,51315
"8657","KS",67844,51562
"8658","KS",67846,46984
"8659","KS",67849,51388
"8660","KS",67850,49264
"8661","KS",67851,53632
"8662","KS",67853,59642
"8663","KS",67854,50431
"8664","KS",67855,57794
"8665","KS",67859,59615
"8666","KS",67860,56679
"8667","KS",67861,53835
"8668","KS",67862,35000
"8669","KS",67863,57500
"8670","KS",67864,55789
"8671","KS",67865,53333
"8672","KS",67867,62668
"8673","KS",67868,39772
"8674","KS",67869,59791
"8675","KS",67870,51992
"8676","KS",67871,58298
"8677","KS",67876,59267
"8678","KS",67877,58289
"8679","KS",67878,45212
"8680","KS",67879,51844
"8681","KS",67880,55733
"8682","KS",67882,61805
"8683","KS",67901,43246
"8684","KS",67950,54500
"8685","KS",67951,57524
"8686","KS",67952,48148
"8687","KS",67954,49218
"8688","KY",40003,52470
"8689","KY",40004,52017
"8690","KY",40006,49585
"8691","KY",40007,37500
"8692","KY",40008,50646
"8693","KY",40009,40789
"8694","KY",40010,85156
"8695","KY",40011,50817
"8696","KY",40012,38461
"8697","KY",40013,60972
"8698","KY",40014,81250
"8699","KY",40019,44875
"8700","KY",40022,67156
"8701","KY",40023,94485
"8702","KY",40026,92877
"8703","KY",40031,67366
"8704","KY",40033,45265
"8705","KY",40036,32500
"8706","KY",40037,44573
"8707","KY",40040,38586
"8708","KY",40045,48227
"8709","KY",40046,51265
"8710","KY",40047,61679
"8711","KY",40050,43838
"8712","KY",40051,44235
"8713","KY",40052,35576
"8714","KY",40055,58418
"8715","KY",40056,73699
"8716","KY",40057,44256
"8717","KY",40059,117366
"8718","KY",40060,44414
"8719","KY",40062,35714
"8720","KY",40065,54519
"8721","KY",40067,77777
"8722","KY",40068,64830
"8723","KY",40069,48265
"8724","KY",40070,46000
"8725","KY",40071,63583
"8726","KY",40075,48039
"8727","KY",40076,55357
"8728","KY",40077,61160
"8729","KY",40078,41223
"8730","KY",40104,42119
"8731","KY",40107,49368
"8732","KY",40108,54502
"8733","KY",40109,54761
"8734","KY",40111,44396
"8735","KY",40115,38362
"8736","KY",40117,50945
"8737","KY",40118,39639
"8738","KY",40119,44078
"8739","KY",40121,54290
"8740","KY",40140,41666
"8741","KY",40142,51020
"8742","KY",40143,48833
"8743","KY",40144,45034
"8744","KY",40145,34913
"8745","KY",40146,43663
"8746","KY",40150,46984
"8747","KY",40152,49596
"8748","KY",40155,30625
"8749","KY",40157,45277
"8750","KY",40160,40693
"8751","KY",40162,58679
"8752","KY",40165,55045
"8753","KY",40170,31250
"8754","KY",40171,37500
"8755","KY",40175,52955
"8756","KY",40176,46354
"8757","KY",40177,40820
"8758","KY",40178,41447
"8759","KY",40202,52131
"8760","KY",40203,26316
"8761","KY",40204,60176
"8762","KY",40205,81576
"8763","KY",40206,60969
"8764","KY",40207,85679
"8765","KY",40208,31859
"8766","KY",40209,33035
"8767","KY",40210,25180
"8768","KY",40211,27489
"8769","KY",40212,26536
"8770","KY",40213,41970
"8771","KY",40214,40766
"8772","KY",40215,29193
"8773","KY",40216,39134
"8774","KY",40217,44843
"8775","KY",40218,37955
"8776","KY",40219,38154
"8777","KY",40220,55345
"8778","KY",40222,77163
"8779","KY",40223,78072
"8780","KY",40228,55525
"8781","KY",40229,46745
"8782","KY",40241,82365
"8783","KY",40242,64194
"8784","KY",40243,65548
"8785","KY",40245,97234
"8786","KY",40258,44867
"8787","KY",40272,46707
"8788","KY",40291,61519
"8789","KY",40299,68239
"8790","KY",40311,41314
"8791","KY",40312,36022
"8792","KY",40313,32449
"8793","KY",40316,29807
"8794","KY",40322,37826
"8795","KY",40324,61163
"8796","KY",40328,39361
"8797","KY",40330,49425
"8798","KY",40336,40202
"8799","KY",40337,39362
"8800","KY",40342,53245
"8801","KY",40346,34274
"8802","KY",40347,65557
"8803","KY",40350,23863
"8804","KY",40351,46530
"8805","KY",40353,48576
"8806","KY",40356,57138
"8807","KY",40358,38362
"8808","KY",40359,46254
"8809","KY",40360,40384
"8810","KY",40361,48399
"8811","KY",40370,57621
"8812","KY",40371,39903
"8813","KY",40372,54381
"8814","KY",40374,39772
"8815","KY",40379,56699
"8816","KY",40380,40473
"8817","KY",40383,62171
"8818","KY",40385,44246
"8819","KY",40387,35961
"8820","KY",40390,49232
"8821","KY",40391,50682
"8822","KY",40402,38602
"8823","KY",40403,47791
"8824","KY",40409,41203
"8825","KY",40419,36931
"8826","KY",40422,53150
"8827","KY",40437,40151
"8828","KY",40440,38563
"8829","KY",40442,31875
"8830","KY",40444,49135
"8831","KY",40445,33189
"8832","KY",40447,37017
"8833","KY",40456,41654
"8834","KY",40460,34166
"8835","KY",40461,48157
"8836","KY",40464,38662
"8837","KY",40468,46314
"8838","KY",40472,36590
"8839","KY",40475,54898
"8840","KY",40481,37500
"8841","KY",40484,43619
"8842","KY",40486,36333
"8843","KY",40489,38129
"8844","KY",40502,81425
"8845","KY",40503,59489
"8846","KY",40504,39540
"8847","KY",40505,37247
"8848","KY",40507,62745
"8849","KY",40508,32967
"8850","KY",40509,70261
"8851","KY",40510,78431
"8852","KY",40511,50992
"8853","KY",40513,100414
"8854","KY",40514,70700
"8855","KY",40515,69475
"8856","KY",40516,60644
"8857","KY",40517,39321
"8858","KY",40601,52701
"8859","KY",40701,42495
"8860","KY",40729,40903
"8861","KY",40734,34580
"8862","KY",40737,35227
"8863","KY",40740,36004
"8864","KY",40741,44937
"8865","KY",40744,46125
"8866","KY",40759,33184
"8867","KY",40763,25961
"8868","KY",40769,35980
"8869","KY",40771,28125
"8870","KY",40806,42905
"8871","KY",40810,34027
"8872","KY",40813,34375
"8873","KY",40815,31250
"8874","KY",40819,33333
"8875","KY",40820,21590
"8876","KY",40823,36697
"8877","KY",40826,30147
"8878","KY",40827,38970
"8879","KY",40828,34462
"8880","KY",40831,46279
"8881","KY",40845,22916
"8882","KY",40856,32500
"8883","KY",40862,38888
"8884","KY",40863,30357
"8885","KY",40865,32142
"8886","KY",40868,31944
"8887","KY",40870,31730
"8888","KY",40873,36885
"8889","KY",40902,25000
"8890","KY",40903,27343
"8891","KY",40906,40000
"8892","KY",40914,31250
"8893","KY",40915,29891
"8894","KY",40923,31465
"8895","KY",40927,33653
"8896","KY",40935,28269
"8897","KY",40939,31547
"8898","KY",40940,28289
"8899","KY",40943,31617
"8900","KY",40949,42672
"8901","KY",40953,27272
"8902","KY",40958,28125
"8903","KY",40962,37380
"8904","KY",40965,35219
"8905","KY",40972,27616
"8906","KY",40977,38944
"8907","KY",40988,29687
"8908","KY",41001,64982
"8909","KY",41002,44117
"8910","KY",41003,44696
"8911","KY",41004,46577
"8912","KY",41005,62191
"8913","KY",41006,54679
"8914","KY",41007,66090
"8915","KY",41008,47332
"8916","KY",41010,45200
"8917","KY",41011,54965
"8918","KY",41014,33911
"8919","KY",41015,52489
"8920","KY",41016,47324
"8921","KY",41017,73816
"8922","KY",41018,50768
"8923","KY",41030,51930
"8924","KY",41031,49019
"8925","KY",41033,47739
"8926","KY",41034,50000
"8927","KY",41035,48268
"8928","KY",41039,42159
"8929","KY",41040,45750
"8930","KY",41041,45933
"8931","KY",41042,54223
"8932","KY",41043,53858
"8933","KY",41044,46022
"8934","KY",41045,48557
"8935","KY",41046,42957
"8936","KY",41048,78695
"8937","KY",41049,42205
"8938","KY",41051,63627
"8939","KY",41052,44642
"8940","KY",41055,50513
"8941","KY",41056,50207
"8942","KY",41059,62500
"8943","KY",41063,55714
"8944","KY",41064,42881
"8945","KY",41071,46536
"8946","KY",41073,51094
"8947","KY",41074,45240
"8948","KY",41075,75308
"8949","KY",41076,62286
"8950","KY",41080,60493
"8951","KY",41083,51041
"8952","KY",41086,49074
"8953","KY",41091,91479
"8954","KY",41092,64481
"8955","KY",41093,39192
"8956","KY",41094,61824
"8957","KY",41095,43338
"8958","KY",41097,46520
"8959","KY",41098,43560
"8960","KY",41101,49880
"8961","KY",41102,54604
"8962","KY",41121,46626
"8963","KY",41124,32661
"8964","KY",41129,58610
"8965","KY",41132,32142
"8966","KY",41139,49147
"8967","KY",41141,40261
"8968","KY",41143,47467
"8969","KY",41144,48314
"8970","KY",41146,31818
"8971","KY",41149,28125
"8972","KY",41159,31730
"8973","KY",41164,39855
"8974","KY",41166,37500
"8975","KY",41168,47115
"8976","KY",41169,58657
"8977","KY",41171,44153
"8978","KY",41174,47023
"8979","KY",41175,49052
"8980","KY",41179,39509
"8981","KY",41180,39843
"8982","KY",41183,49448
"8983","KY",41189,43684
"8984","KY",41203,27500
"8985","KY",41204,30357
"8986","KY",41214,37500
"8987","KY",41216,50986
"8988","KY",41219,38888
"8989","KY",41222,45258
"8990","KY",41224,45332
"8991","KY",41230,47352
"8992","KY",41231,45703
"8993","KY",41232,36309
"8994","KY",41234,37500
"8995","KY",41238,47115
"8996","KY",41240,47908
"8997","KY",41250,36413
"8998","KY",41254,37500
"8999","KY",41255,35080
"9000","KY",41256,59186
"9001","KY",41257,34375
"9002","KY",41260,35500
"9003","KY",41262,32661
"9004","KY",41263,35227
"9005","KY",41264,37500
"9006","KY",41265,43432
"9007","KY",41267,31666
"9008","KY",41274,37500
"9009","KY",41301,35970
"9010","KY",41311,36040
"9011","KY",41314,33302
"9012","KY",41317,22115
"9013","KY",41332,35000
"9014","KY",41339,39748
"9015","KY",41348,35755
"9016","KY",41352,31617
"9017","KY",41360,31250
"9018","KY",41365,31250
"9019","KY",41385,27272
"9020","KY",41408,30833
"9021","KY",41421,32954
"9022","KY",41425,34642
"9023","KY",41464,27083
"9024","KY",41465,40520
"9025","KY",41472,42922
"9026","KY",41501,52033
"9027","KY",41503,48913
"9028","KY",41512,35326
"9029","KY",41513,32500
"9030","KY",41514,45729
"9031","KY",41519,47426
"9032","KY",41522,40111
"9033","KY",41524,30681
"9034","KY",41527,60119
"9035","KY",41528,29687
"9036","KY",41531,45075
"9037","KY",41535,33653
"9038","KY",41537,39039
"9039","KY",41539,44736
"9040","KY",41540,35576
"9041","KY",41543,31944
"9042","KY",41544,33653
"9043","KY",41548,35416
"9044","KY",41553,41346
"9045","KY",41554,38636
"9046","KY",41555,35227
"9047","KY",41557,44791
"9048","KY",41558,38970
"9049","KY",41559,34868
"9050","KY",41560,37500
"9051","KY",41562,39375
"9052","KY",41563,28409
"9053","KY",41564,44696
"9054","KY",41566,32954
