state,zip,agi
New York,14815,50892
New York,14816,50000
New York,14817,53030
New York,14818,54027
New York,14819,33928
New York,14820,42307
New York,14821,50725
New York,14822,42857
New York,14823,45782
New York,14824,49242
New York,14825,45512
New York,14826,49027
New York,14830,59804
New York,14836,53532
New York,14837,45735
New York,14838,51527
New York,14839,43333
New York,14840,62088
New York,14841,51063
New York,14842,54054
New York,14843,44699
New York,14845,63238
New York,14846,40725
New York,14847,47879
New York,14850,68397
New York,14853,34375
New York,14855,41071
New York,14858,53035
New York,14859,47916
New York,14860,49754
New York,14861,48790
New York,14864,45754
New York,14865,50210
New York,14867,48420
New York,14869,46875
New York,14870,71149
New York,14871,63732
New York,14872,37500
New York,14873,45710
New York,14874,45833
New York,14877,45000
New York,14878,45967
New York,14879,45408
New York,14880,46268
New York,14881,39166
New York,14882,65138
New York,14883,49732
New York,14884,40441
New York,14885,38281
New York,14886,61820
New York,14889,43933
New York,14891,49568
New York,14892,45661
New York,14894,46875
New York,14895,47616
New York,14897,50694
New York,14898,44067
New York,14901,37293
New York,14903,57663
New York,14904,37997
New York,14905,64203
North Carolina,27006,78703
North Carolina,27007,49305
North Carolina,27009,65288
North Carolina,27011,43061
North Carolina,27012,76147
North Carolina,27013,46059
North Carolina,27016,48731
North Carolina,27017,42783
North Carolina,27018,52723
North Carolina,27019,51756
North Carolina,27020,43917
North Carolina,27021,51190
North Carolina,27022,43008
North Carolina,27023,81239
North Carolina,27024,38917
North Carolina,27025,47047
North Carolina,27027,39970
North Carolina,27028,48577
North Carolina,27030,42907
North Carolina,27040,66409
North Carolina,27041,52469
North Carolina,27042,50416
North Carolina,27043,52385
North Carolina,27045,50940
North Carolina,27046,44207
North Carolina,27047,46590
North Carolina,27048,47218
North Carolina,27050,54143
North Carolina,27051,46578
North Carolina,27052,46153
North Carolina,27053,46093
North Carolina,27054,43750
North Carolina,27055,49210
North Carolina,27101,44763
North Carolina,27103,51962
North Carolina,27104,76790
North Carolina,27105,29726
North Carolina,27106,64237
North Carolina,27107,43765
North Carolina,27127,45714
North Carolina,27203,33403
North Carolina,27205,49777
North Carolina,27207,47875
North Carolina,27208,46828
North Carolina,27209,34767
North Carolina,27212,43371
North Carolina,27214,55985
North Carolina,27215,55455
North Carolina,27217,36410
North Carolina,27229,30651
North Carolina,27231,51612
North Carolina,27233,54500
North Carolina,27235,84302
North Carolina,27239,46266
North Carolina,27242,36858
North Carolina,27243,62908
North Carolina,27244,61753
North Carolina,27248,41184
North Carolina,27249,53883
North Carolina,27252,45941
North Carolina,27253,47568
North Carolina,27258,49368
North Carolina,27260,26339
North Carolina,27262,49541
North Carolina,27263,42516
North Carolina,27265,59388
North Carolina,27278,71329
North Carolina,27281,56192
North Carolina,27282,69859
North Carolina,27283,53378
North Carolina,27284,61414
North Carolina,27288,41015
North Carolina,27291,46780
North Carolina,27292,43541
North Carolina,27295,50201
North Carolina,27298,47805
North Carolina,27299,42158
North Carolina,27301,54988
North Carolina,27302,56198
North Carolina,27305,36153
North Carolina,27306,45882
North Carolina,27310,100144
North Carolina,27311,38815
North Carolina,27312,77938
North Carolina,27313,58814
North Carolina,27314,48888
North Carolina,27315,47619
North Carolina,27316,38122
North Carolina,27317,46379
North Carolina,27320,45938
North Carolina,27325,38808
North Carolina,27326,45161
North Carolina,27330,49143
North Carolina,27332,51437
North Carolina,27341,40919
North Carolina,27343,58450
North Carolina,27344,40633
North Carolina,27349,50383
North Carolina,27350,46654
North Carolina,27355,42035
North Carolina,27356,39565
North Carolina,27357,61659
North Carolina,27358,90555
North Carolina,27360,43689
North Carolina,27370,50422
North Carolina,27371,44314
North Carolina,27376,64416
North Carolina,27377,61220
North Carolina,27379,40145
North Carolina,27401,33422
North Carolina,27403,47766
North Carolina,27405,32569
North Carolina,27406,40368
North Carolina,27407,43758
North Carolina,27408,81236
North Carolina,27409,43685
North Carolina,27410,71228
North Carolina,27455,76258
North Carolina,27501,50179
North Carolina,27502,89389
North Carolina,27503,79807
North Carolina,27504,48595
North Carolina,27505,46262
North Carolina,27507,46114
North Carolina,27508,37951
North Carolina,27509,40384
North Carolina,27510,50270
North Carolina,27511,69217
North Carolina,27513,83374
North Carolina,27514,85934
North Carolina,27516,87111
North Carolina,27517,99754
North Carolina,27518,100954
North Carolina,27519,109631
North Carolina,27520,55673
North Carolina,27521,43799
North Carolina,27522,54714
North Carolina,27523,84415
North Carolina,27524,46092
North Carolina,27525,50665
North Carolina,27526,69306
North Carolina,27527,78889
North Carolina,27529,57107
North Carolina,27530,44199
North Carolina,27534,47353
North Carolina,27536,33860
North Carolina,27537,39033
North Carolina,27539,89735
North Carolina,27540,86772
North Carolina,27541,59320
North Carolina,27542,46180
North Carolina,27544,42485
North Carolina,27545,51676
North Carolina,27546,47044
North Carolina,27549,44679
North Carolina,27551,45731
North Carolina,27553,39361
North Carolina,27557,41451
North Carolina,27559,62380
North Carolina,27560,83072
North Carolina,27562,66954
North Carolina,27563,32898
North Carolina,27565,47286
North Carolina,27569,46151
North Carolina,27571,83450
North Carolina,27572,62014
North Carolina,27573,37963
North Carolina,27574,48139
North Carolina,27576,39096
North Carolina,27577,46038
North Carolina,27581,51328
North Carolina,27583,57011
North Carolina,27587,82691
North Carolina,27589,34110
North Carolina,27591,51218
North Carolina,27592,58511
North Carolina,27596,62856
North Carolina,27597,51460
North Carolina,27601,50500
North Carolina,27603,60039
North Carolina,27604,47829
North Carolina,27605,71902
North Carolina,27606,54223
North Carolina,27607,78772
North Carolina,27608,111313
North Carolina,27609,68116
North Carolina,27610,37346
North Carolina,27612,76907
North Carolina,27613,85014
North Carolina,27614,99553
North Carolina,27615,82567
North Carolina,27616,50481
North Carolina,27617,79443
North Carolina,27701,46373
North Carolina,27703,52036
North Carolina,27704,39246
North Carolina,27705,66740
North Carolina,27707,55004
North Carolina,27712,74539
North Carolina,27713,67692
North Carolina,27801,30515
North Carolina,27803,47823
North Carolina,27804,48325
North Carolina,27805,36770
North Carolina,27806,44565
North Carolina,27807,42845
North Carolina,27808,65841
North Carolina,27809,43603
North Carolina,27810,48044
North Carolina,27812,39625
North Carolina,27814,54291
North Carolina,27816,39782
North Carolina,27817,53947
North Carolina,27818,43382
North Carolina,27820,42410
North Carolina,27821,29166
North Carolina,27822,50034
North Carolina,27823,31521
North Carolina,27824,33578
North Carolina,27826,41847
North Carolina,27828,46098
North Carolina,27829,42060
North Carolina,27830,40592
North Carolina,27831,32112
North Carolina,27832,35300
North Carolina,27834,39087
North Carolina,27837,56542
North Carolina,27839,36280
North Carolina,27840,29807
North Carolina,27842,66856
North Carolina,27843,33750
North Carolina,27844,32386
North Carolina,27845,40371
North Carolina,27846,45932
North Carolina,27847,25378
North Carolina,27849,29687
North Carolina,27850,51855
North Carolina,27851,41984
North Carolina,27852,43640
North Carolina,27853,33552
North Carolina,27855,40725
North Carolina,27856,49915
North Carolina,27857,36538
North Carolina,27858,57206
North Carolina,27860,46406
North Carolina,27862,43939
North Carolina,27863,48193
North Carolina,27864,36448
North Carolina,27865,48684
North Carolina,27866,33593
North Carolina,27869,34036
North Carolina,27870,41521
North Carolina,27871,35416
North Carolina,27872,28125
North Carolina,27874,33615
North Carolina,27875,37500
North Carolina,27876,42602
North Carolina,27880,53125
North Carolina,27882,42020
North Carolina,27883,38322
North Carolina,27884,42622
North Carolina,27885,38750
North Carolina,27886,38917
North Carolina,27888,37500
North Carolina,27889,45707
North Carolina,27890,31781
North Carolina,27891,36363
North Carolina,27892,42182
North Carolina,27893,35566
North Carolina,27896,62593
North Carolina,27897,35593
North Carolina,27909,45929
North Carolina,27910,40855
North Carolina,27916,54838
North Carolina,27917,30000
North Carolina,27919,46542
North Carolina,27921,62789
North Carolina,27922,33823
North Carolina,27923,44696
North Carolina,27924,40384
North Carolina,27925,34591
North Carolina,27926,48550
North Carolina,27927,77163
North Carolina,27928,39176
North Carolina,27929,72142
North Carolina,27932,48823
North Carolina,27935,48975
North Carolina,27937,46634
North Carolina,27938,47916
North Carolina,27939,43491
North Carolina,27941,52155
North Carolina,27942,39062
North Carolina,27944,52591
North Carolina,27946,52500
North Carolina,27947,40625
North Carolina,27948,47516
North Carolina,27949,71203
North Carolina,27950,52556
North Carolina,27953,36931
North Carolina,27954,53086
North Carolina,27956,46875
North Carolina,27957,42460
North Carolina,27958,67253
North Carolina,27959,60075
North Carolina,27962,39010
North Carolina,27964,46875
North Carolina,27965,36538
North Carolina,27966,43055
North Carolina,27970,40054
North Carolina,27973,58203
North Carolina,27974,48584
North Carolina,27976,63576
North Carolina,27979,48828
North Carolina,27980,46111
North Carolina,27981,41666
North Carolina,27983,38735
North Carolina,27986,41145
North Carolina,28001,44706
North Carolina,28006,50721
North Carolina,28012,65460
North Carolina,28016,41400
North Carolina,28018,45438
North Carolina,28020,41494
North Carolina,28021,48685
North Carolina,28023,50555
North Carolina,28025,52073
North Carolina,28027,64331
North Carolina,28031,86961
North Carolina,28032,65359
North Carolina,28033,44291
North Carolina,28034,44832
North Carolina,28036,103108
North Carolina,28037,82729
North Carolina,28040,41089
North Carolina,28043,39692
North Carolina,28052,35203
North Carolina,28054,44149
North Carolina,28056,61947
North Carolina,28071,47107
North Carolina,28073,37260
North Carolina,28075,81661
North Carolina,28078,87452
North Carolina,28079,64296
North Carolina,28080,56346
North Carolina,28081,46136
North Carolina,28083,39491
